Frame;MethodName;RunTime;
03:21:17;GetVideoFrameFromVIP;2.535;
03:21:17;PaintVideo;0.2967;
03:21:18;GetVideoFrameFromVIP;2.8058;
03:21:18;PaintVideo;0.315;
03:21:19;GetVideoFrameFromVIP;2.6685;
03:21:19;PaintVideo;0.2826;
03:21:20;GetVideoFrameFromVIP;2.7048;
03:21:20;PaintVideo;0.3135;
03:21:21;GetVideoFrameFromVIP;2.6966;
03:21:21;PaintVideo;0.3195;
03:21:22;GetVideoFrameFromVIP;2.7206;
03:21:22;PaintVideo;0.32;
03:21:23;GetVideoFrameFromVIP;2.8341;
03:21:23;PaintVideo;0.2649;
03:21:24;GetVideoFrameFromVIP;2.7559;
03:21:24;PaintVideo;0.2852;
03:22:00;GetVideoFrameFromVIP;2.5258;
03:22:00;PaintVideo;0.2966;
03:22:01;GetVideoFrameFromVIP;2.5659;
03:22:01;PaintVideo;0.3026;
03:22:02;GetVideoFrameFromVIP;2.5186;
03:22:02;PaintVideo;0.3056;
03:22:03;GetVideoFrameFromVIP;2.6459;
03:22:03;PaintVideo;0.302;
03:22:04;GetVideoFrameFromVIP;2.8498;
03:22:04;PaintVideo;0.3065;
03:22:05;GetVideoFrameFromVIP;651.215;
03:22:05;PaintVideo;0.3278;
03:22:05;RenderFrame;651.653;
03:22:06;GetVideoFrameFromVIP;2.5604;
03:22:06;PaintVideo;0.317;
03:22:07;GetVideoFrameFromVIP;2.6964;
03:22:07;PaintVideo;0.2489;
03:22:08;GetVideoFrameFromVIP;2.6067;
03:22:08;PaintVideo;0.2534;
03:22:09;GetVideoFrameFromVIP;2.8242;
03:22:09;PaintVideo;0.3078;
03:22:10;GetVideoFrameFromVIP;2.5327;
03:22:10;PaintVideo;0.2729;
03:22:11;GetVideoFrameFromVIP;2.7112;
03:22:11;PaintVideo;0.2526;
03:22:12;GetVideoFrameFromVIP;2.7421;
03:22:12;PaintVideo;0.2656;
03:22:13;GetVideoFrameFromVIP;2.6973;
03:22:13;PaintVideo;0.249;
03:22:14;GetVideoFrameFromVIP;2.9522;
03:22:14;PaintVideo;0.3221;
03:22:15;GetVideoFrameFromVIP;2.8751;
03:22:15;PaintVideo;0.2676;
03:22:16;GetVideoFrameFromVIP;2.6018;
03:22:16;PaintVideo;0.2544;
03:22:17;GetVideoFrameFromVIP;2.5879;
03:22:17;PaintVideo;0.2633;
03:22:18;GetVideoFrameFromVIP;2.5814;
03:22:18;PaintVideo;0.2658;
03:22:19;GetVideoFrameFromVIP;2.9081;
03:22:19;PaintVideo;0.3138;
03:22:20;GetVideoFrameFromVIP;2.7488;
03:22:20;PaintVideo;0.2521;
03:22:21;GetVideoFrameFromVIP;2.5943;
03:22:21;PaintVideo;0.2725;
03:22:22;GetVideoFrameFromVIP;2.5892;
03:22:22;PaintVideo;0.2632;
03:22:23;GetVideoFrameFromVIP;2.584;
03:22:23;PaintVideo;0.2702;
03:22:24;GetVideoFrameFromVIP;2.7646;
03:22:24;PaintVideo;0.2656;
03:23:00;GetVideoFrameFromVIP;2.7735;
03:23:00;PaintVideo;0.2724;
03:23:01;GetVideoFrameFromVIP;2.6132;
03:23:01;PaintVideo;0.2528;
03:23:02;GetVideoFrameFromVIP;2.5705;
03:23:02;PaintVideo;0.2738;
03:23:03;GetVideoFrameFromVIP;2.57;
03:23:03;PaintVideo;0.2682;
03:23:04;GetVideoFrameFromVIP;2.5481;
03:23:04;PaintVideo;0.2465;
03:23:05;GetVideoFrameFromVIP;2.6856;
03:23:05;PaintVideo;0.3085;
03:23:06;GetVideoFrameFromVIP;2.6857;
03:23:06;PaintVideo;0.32;
03:23:07;GetVideoFrameFromVIP;2.7014;
03:23:07;PaintVideo;0.3251;
03:23:08;GetVideoFrameFromVIP;2.711;
03:23:08;PaintVideo;0.3366;
03:23:09;GetVideoFrameFromVIP;2.9255;
03:23:09;PaintVideo;0.3023;
03:23:10;GetVideoFrameFromVIP;2.9178;
03:23:10;PaintVideo;0.2413;
03:23:11;GetVideoFrameFromVIP;2.8978;
03:23:11;PaintVideo;0.3103;
03:23:12;GetVideoFrameFromVIP;2.7562;
03:23:12;PaintVideo;0.3152;
03:23:13;GetVideoFrameFromVIP;2.7989;
03:23:13;PaintVideo;0.3191;
03:23:14;GetVideoFrameFromVIP;2.8505;
03:23:14;PaintVideo;0.3345;
03:23:15;GetVideoFrameFromVIP;2.9878;
03:23:15;PaintVideo;0.2527;
03:23:16;GetVideoFrameFromVIP;2.9031;
03:23:16;PaintVideo;0.3107;
03:23:17;GetVideoFrameFromVIP;2.7476;
03:23:17;PaintVideo;0.3166;
03:23:18;GetVideoFrameFromVIP;2.8531;
03:23:18;PaintVideo;0.4252;
03:23:19;GetVideoFrameFromVIP;2.9351;
03:23:19;PaintVideo;0.3145;
03:23:20;GetVideoFrameFromVIP;2.9902;
03:23:20;PaintVideo;0.3414;
03:23:21;GetVideoFrameFromVIP;2.834;
03:23:21;PaintVideo;0.3375;
03:23:22;GetVideoFrameFromVIP;2.8173;
03:23:22;PaintVideo;0.3145;
03:23:23;GetVideoFrameFromVIP;2.8637;
03:23:23;PaintVideo;0.3088;
03:23:24;GetVideoFrameFromVIP;2.8201;
03:23:24;PaintVideo;0.294;
03:24:00;GetVideoFrameFromVIP;3.0278;
03:24:00;PaintVideo;0.3031;
03:24:01;GetVideoFrameFromVIP;2.7747;
03:24:01;PaintVideo;0.317;
03:24:02;GetVideoFrameFromVIP;2.7929;
03:24:02;PaintVideo;0.3719;
03:24:03;GetVideoFrameFromVIP;2.8032;
03:24:03;PaintVideo;0.3077;
03:24:04;GetVideoFrameFromVIP;2.9309;
03:24:04;PaintVideo;0.3096;
03:24:05;GetVideoFrameFromVIP;3.0555;
03:24:05;PaintVideo;0.3198;
03:24:06;GetVideoFrameFromVIP;2.8061;
03:24:06;PaintVideo;0.3148;
03:24:07;GetVideoFrameFromVIP;2.8253;
03:24:07;PaintVideo;0.3035;
03:24:08;GetVideoFrameFromVIP;2.7214;
03:24:08;PaintVideo;0.3122;
03:24:09;GetVideoFrameFromVIP;3.045;
03:24:09;PaintVideo;0.4347;
03:24:10;GetVideoFrameFromVIP;3.0507;
03:24:10;PaintVideo;0.3102;
03:24:11;GetVideoFrameFromVIP;2.7558;
03:24:11;PaintVideo;0.3166;
03:24:12;GetVideoFrameFromVIP;3.4245;
03:24:12;PaintVideo;0.3266;
03:24:13;GetVideoFrameFromVIP;2.8735;
03:24:13;PaintVideo;0.4938;
03:24:14;GetVideoFrameFromVIP;3.4654;
03:24:14;PaintVideo;0.3476;
03:24:15;GetVideoFrameFromVIP;3.2944;
03:24:15;PaintVideo;0.3063;
03:24:16;GetVideoFrameFromVIP;2.8221;
03:24:16;PaintVideo;0.3305;
03:24:17;GetVideoFrameFromVIP;2.8657;
03:24:17;PaintVideo;0.3178;
03:24:18;GetVideoFrameFromVIP;2.8427;
03:24:18;PaintVideo;0.309;
03:24:19;GetVideoFrameFromVIP;3.0281;
03:24:19;PaintVideo;0.3106;
03:24:20;GetVideoFrameFromVIP;2.7766;
03:24:20;PaintVideo;0.4753;
03:24:21;GetVideoFrameFromVIP;2.9168;
03:24:21;PaintVideo;0.3094;
03:24:22;GetVideoFrameFromVIP;2.763;
03:24:22;PaintVideo;0.3216;
03:24:23;GetVideoFrameFromVIP;2.8537;
03:24:23;PaintVideo;0.3067;
03:24:24;GetVideoFrameFromVIP;2.8924;
03:24:24;PaintVideo;0.3166;
03:25:00;GetVideoFrameFromVIP;3.0451;
03:25:00;PaintVideo;0.341;
03:25:01;GetVideoFrameFromVIP;2.8096;
03:25:01;PaintVideo;0.3318;
03:25:02;GetVideoFrameFromVIP;2.7465;
03:25:02;PaintVideo;0.3408;
03:25:03;GetVideoFrameFromVIP;2.7854;
03:25:03;PaintVideo;0.3521;
03:25:04;GetVideoFrameFromVIP;2.6282;
03:25:04;PaintVideo;0.2898;
03:25:05;GetVideoFrameFromVIP;2.8304;
03:25:05;PaintVideo;0.3516;
03:25:06;GetVideoFrameFromVIP;2.8659;
03:25:06;PaintVideo;0.338;
03:25:07;GetVideoFrameFromVIP;2.7113;
03:25:07;PaintVideo;0.315;
03:25:08;GetVideoFrameFromVIP;2.8906;
03:25:08;PaintVideo;0.3852;
03:25:09;GetVideoFrameFromVIP;2.9892;
03:25:09;PaintVideo;0.3213;
03:25:10;GetVideoFrameFromVIP;2.6902;
03:25:10;PaintVideo;0.3121;
03:25:11;GetVideoFrameFromVIP;2.7508;
03:25:11;PaintVideo;0.3121;
03:25:12;GetVideoFrameFromVIP;2.7166;
03:25:12;PaintVideo;0.316;
03:25:13;GetVideoFrameFromVIP;2.7949;
03:25:13;PaintVideo;0.3625;
03:25:14;GetVideoFrameFromVIP;2.8886;
03:25:14;PaintVideo;0.3265;
03:25:15;GetVideoFrameFromVIP;2.675;
03:25:15;PaintVideo;0.3303;
03:25:16;GetVideoFrameFromVIP;2.6837;
03:25:16;PaintVideo;0.3319;
03:25:17;GetVideoFrameFromVIP;2.731;
03:25:17;PaintVideo;0.3264;
03:25:18;GetVideoFrameFromVIP;2.9377;
03:25:18;PaintVideo;0.5522;
03:25:19;GetVideoFrameFromVIP;2.7462;
03:25:19;PaintVideo;0.3237;
03:25:20;GetVideoFrameFromVIP;2.6849;
03:25:20;PaintVideo;0.3327;
03:25:21;GetVideoFrameFromVIP;2.7085;
03:25:21;PaintVideo;0.3271;
03:25:22;GetVideoFrameFromVIP;2.6801;
03:25:22;PaintVideo;0.323;
03:25:23;GetVideoFrameFromVIP;3.213;
03:25:23;PaintVideo;0.2593;
03:25:24;GetVideoFrameFromVIP;2.8036;
03:25:24;PaintVideo;0.3356;
03:26:00;GetVideoFrameFromVIP;2.6879;
03:26:00;PaintVideo;0.3346;
03:26:01;GetVideoFrameFromVIP;2.6804;
03:26:01;PaintVideo;0.3202;
03:26:02;GetVideoFrameFromVIP;2.6828;
03:26:02;PaintVideo;0.3238;
03:26:03;GetVideoFrameFromVIP;2.9061;
03:26:03;PaintVideo;0.3004;
03:26:04;GetVideoFrameFromVIP;2.8173;
03:26:04;PaintVideo;0.3311;
03:26:05;GetVideoFrameFromVIP;39.8761;
03:26:05;PaintVideo;0.3277;
03:26:05;RenderFrame;40.2937;
03:26:06;GetVideoFrameFromVIP;3.035;
03:26:06;PaintVideo;0.3165;
03:26:07;GetVideoFrameFromVIP;3.3473;
03:26:07;PaintVideo;0.2744;
03:26:08;GetVideoFrameFromVIP;4.0107;
03:26:08;PaintVideo;0.24;
03:26:09;GetVideoFrameFromVIP;3.1744;
03:26:09;PaintVideo;0.2637;
03:26:10;GetVideoFrameFromVIP;3.3632;
03:26:10;PaintVideo;0.2697;
03:26:11;GetVideoFrameFromVIP;4.1268;
03:26:11;PaintVideo;0.268;
03:26:12;GetVideoFrameFromVIP;3.4795;
03:26:12;PaintVideo;0.2722;
03:26:13;GetVideoFrameFromVIP;3.4531;
03:26:13;PaintVideo;0.2815;
03:26:14;GetVideoFrameFromVIP;3.4519;
03:26:14;PaintVideo;0.2701;
03:26:15;GetVideoFrameFromVIP;3.6847;
03:26:15;PaintVideo;0.3416;
03:26:16;GetVideoFrameFromVIP;3.2921;
03:26:16;PaintVideo;0.2519;
03:26:17;GetVideoFrameFromVIP;3.1137;
03:26:17;PaintVideo;0.2643;
03:26:18;GetVideoFrameFromVIP;3.2582;
03:26:18;PaintVideo;0.2532;
03:26:19;GetVideoFrameFromVIP;3.4172;
03:26:19;PaintVideo;0.2583;
03:26:20;GetVideoFrameFromVIP;3.653;
03:26:20;PaintVideo;0.2567;
03:26:21;GetVideoFrameFromVIP;3.191;
03:26:21;PaintVideo;0.2557;
03:26:22;GetVideoFrameFromVIP;3.2649;
03:26:22;PaintVideo;0.2569;
03:26:23;GetVideoFrameFromVIP;3.3551;
03:26:23;PaintVideo;0.2531;
03:26:24;GetVideoFrameFromVIP;3.408;
03:26:24;PaintVideo;0.2812;
03:27:00;GetVideoFrameFromVIP;3.192;
03:27:00;PaintVideo;0.2543;
03:27:01;GetVideoFrameFromVIP;3.2053;
03:27:01;PaintVideo;0.2517;
03:27:02;GetVideoFrameFromVIP;3.1707;
03:27:02;PaintVideo;0.2554;
03:27:03;GetVideoFrameFromVIP;3.2564;
03:27:03;PaintVideo;0.3255;
03:27:04;GetVideoFrameFromVIP;3.099;
03:27:04;PaintVideo;0.2721;
03:27:05;GetVideoFrameFromVIP;3.0696;
03:27:05;PaintVideo;0.281;
03:27:06;GetVideoFrameFromVIP;3.0174;
03:27:06;PaintVideo;0.2662;
03:27:07;GetVideoFrameFromVIP;3.0889;
03:27:07;PaintVideo;0.2565;
03:27:08;GetVideoFrameFromVIP;3.573;
03:27:08;PaintVideo;0.2827;
03:27:09;GetVideoFrameFromVIP;3.1561;
03:27:09;PaintVideo;0.2627;
03:27:10;GetVideoFrameFromVIP;3.4202;
03:27:10;PaintVideo;0.2329;
03:27:11;GetVideoFrameFromVIP;3.3903;
03:27:11;PaintVideo;0.3156;
03:27:12;GetVideoFrameFromVIP;3.279;
03:27:12;PaintVideo;0.2643;
03:27:13;GetVideoFrameFromVIP;3.3386;
03:27:13;PaintVideo;0.2805;
03:27:14;GetVideoFrameFromVIP;3.2381;
03:27:14;PaintVideo;0.2649;
03:27:15;GetVideoFrameFromVIP;3.1618;
03:27:15;PaintVideo;0.2915;
03:27:16;GetVideoFrameFromVIP;3.1608;
03:27:16;PaintVideo;0.3157;
03:27:17;GetVideoFrameFromVIP;3.4108;
03:27:17;PaintVideo;0.2784;
03:27:18;GetVideoFrameFromVIP;3.3109;
03:27:18;PaintVideo;0.2622;
03:27:19;GetVideoFrameFromVIP;3.1958;
03:27:19;PaintVideo;0.2875;
03:27:20;GetVideoFrameFromVIP;3.146;
03:27:20;PaintVideo;0.2826;
03:27:21;GetVideoFrameFromVIP;3.172;
03:27:21;PaintVideo;0.2794;
03:27:22;GetVideoFrameFromVIP;3.3957;
03:27:22;PaintVideo;0.2877;
03:27:23;GetVideoFrameFromVIP;3.165;
03:27:23;PaintVideo;0.2846;
03:27:24;GetVideoFrameFromVIP;3.1743;
03:27:24;PaintVideo;0.2849;
03:28:00;GetVideoFrameFromVIP;3.1787;
03:28:00;PaintVideo;0.3178;
03:28:01;GetVideoFrameFromVIP;3.318;
03:28:01;PaintVideo;0.3072;
03:28:02;GetVideoFrameFromVIP;3.3819;
03:28:02;PaintVideo;0.2866;
03:28:03;GetVideoFrameFromVIP;3.2867;
03:28:03;PaintVideo;0.2855;
03:28:04;GetVideoFrameFromVIP;4.7079;
03:28:04;PaintVideo;0.3031;
03:28:05;GetVideoFrameFromVIP;3.3315;
03:28:05;PaintVideo;0.2844;
03:28:06;GetVideoFrameFromVIP;3.2607;
03:28:06;PaintVideo;0.3079;
03:28:07;GetVideoFrameFromVIP;3.1684;
03:28:07;PaintVideo;0.2933;
03:28:08;GetVideoFrameFromVIP;3.1728;
03:28:08;PaintVideo;0.2836;
03:28:09;GetVideoFrameFromVIP;3.2105;
03:28:09;PaintVideo;0.3107;
03:28:10;GetVideoFrameFromVIP;3.4404;
03:28:10;PaintVideo;0.2824;
03:28:11;GetVideoFrameFromVIP;3.4916;
03:28:11;PaintVideo;0.2696;
03:28:12;GetVideoFrameFromVIP;3.2804;
03:28:12;PaintVideo;0.2824;
03:28:13;GetVideoFrameFromVIP;3.3664;
03:28:13;PaintVideo;0.2555;
03:28:14;GetVideoFrameFromVIP;3.9453;
03:28:14;PaintVideo;0.2486;
03:28:15;GetVideoFrameFromVIP;3.3453;
03:28:15;PaintVideo;0.2797;
03:28:16;GetVideoFrameFromVIP;3.1937;
03:28:16;PaintVideo;0.2866;
03:28:17;GetVideoFrameFromVIP;3.1527;
03:28:17;PaintVideo;0.2841;
03:28:18;GetVideoFrameFromVIP;3.927;
03:28:18;PaintVideo;0.3417;
03:28:19;GetVideoFrameFromVIP;3.6086;
03:28:19;PaintVideo;0.2915;
03:28:20;GetVideoFrameFromVIP;3.1936;
03:28:20;PaintVideo;0.2881;
03:28:21;GetVideoFrameFromVIP;3.1931;
03:28:21;PaintVideo;0.2866;
03:28:22;GetVideoFrameFromVIP;3.3304;
03:28:22;PaintVideo;0.3216;
03:28:23;GetVideoFrameFromVIP;3.4973;
03:28:23;PaintVideo;0.2953;
03:28:24;GetVideoFrameFromVIP;3.1803;
03:28:24;PaintVideo;0.2853;
03:29:00;GetVideoFrameFromVIP;3.1471;
03:29:00;PaintVideo;0.2868;
03:29:01;GetVideoFrameFromVIP;3.3666;
03:29:01;PaintVideo;0.2544;
03:29:02;GetVideoFrameFromVIP;3.2531;
03:29:02;PaintVideo;0.2847;
03:29:03;GetVideoFrameFromVIP;3.1749;
03:29:03;PaintVideo;0.2526;
03:29:04;GetVideoFrameFromVIP;3.1971;
03:29:04;PaintVideo;0.2534;
03:29:05;GetVideoFrameFromVIP;3.2117;
03:29:05;PaintVideo;0.2545;
03:29:06;GetVideoFrameFromVIP;3.2714;
03:29:06;PaintVideo;0.2802;
03:29:07;GetVideoFrameFromVIP;3.2836;
03:29:07;PaintVideo;0.2511;
03:29:08;GetVideoFrameFromVIP;3.1448;
03:29:08;PaintVideo;0.2709;
03:29:09;GetVideoFrameFromVIP;3.2645;
03:29:09;PaintVideo;0.2543;
03:29:10;GetVideoFrameFromVIP;3.2271;
03:29:10;PaintVideo;0.2494;
03:29:11;GetVideoFrameFromVIP;3.3231;
03:29:11;PaintVideo;0.3268;
03:29:12;GetVideoFrameFromVIP;3.3322;
03:29:12;PaintVideo;0.2594;
03:29:13;GetVideoFrameFromVIP;3.3322;
03:29:13;PaintVideo;0.2521;
03:29:14;GetVideoFrameFromVIP;3.3406;
03:29:14;PaintVideo;0.2505;
03:29:15;GetVideoFrameFromVIP;3.267;
03:29:15;PaintVideo;0.4347;
03:29:16;GetVideoFrameFromVIP;3.1987;
03:29:16;PaintVideo;0.2554;
03:29:17;GetVideoFrameFromVIP;3.4603;
03:29:17;PaintVideo;0.2551;
03:29:18;GetVideoFrameFromVIP;3.3;
03:29:18;PaintVideo;0.2843;
03:29:19;GetVideoFrameFromVIP;3.1808;
03:29:19;PaintVideo;0.2604;
03:29:20;GetVideoFrameFromVIP;3.3493;
03:29:20;PaintVideo;0.2663;
03:29:21;GetVideoFrameFromVIP;3.0975;
03:29:21;PaintVideo;0.2874;
03:29:22;GetVideoFrameFromVIP;3.1287;
03:29:22;PaintVideo;0.2882;
03:29:23;GetVideoFrameFromVIP;3.1342;
03:29:23;PaintVideo;0.2656;
03:29:24;GetVideoFrameFromVIP;3.146;
03:29:24;PaintVideo;0.3041;
03:30:00;GetVideoFrameFromVIP;3.2348;
03:30:00;PaintVideo;0.2634;
03:30:01;GetVideoFrameFromVIP;3.1591;
03:30:01;PaintVideo;0.5252;
03:30:02;GetVideoFrameFromVIP;3.1854;
03:30:02;PaintVideo;0.2893;
03:30:03;GetVideoFrameFromVIP;3.3579;
03:30:03;PaintVideo;0.3342;
03:30:04;GetVideoFrameFromVIP;3.3345;
03:30:04;PaintVideo;0.3187;
03:30:05;GetVideoFrameFromVIP;3.1202;
03:30:05;PaintVideo;0.3359;
03:30:06;GetVideoFrameFromVIP;2.72;
03:30:06;PaintVideo;0.306;
03:30:07;GetVideoFrameFromVIP;2.774;
03:30:07;PaintVideo;0.3091;
03:30:08;GetVideoFrameFromVIP;2.8805;
03:30:08;PaintVideo;0.3777;
03:30:09;GetVideoFrameFromVIP;2.9747;
03:30:09;PaintVideo;0.3064;
03:30:10;GetVideoFrameFromVIP;2.769;
03:30:10;PaintVideo;0.3072;
03:30:11;GetVideoFrameFromVIP;2.7727;
03:30:11;PaintVideo;0.3017;
03:30:12;GetVideoFrameFromVIP;2.7562;
03:30:12;PaintVideo;0.3344;
03:30:13;GetVideoFrameFromVIP;2.8093;
03:30:13;PaintVideo;0.3425;
03:30:14;GetVideoFrameFromVIP;2.9662;
03:30:14;PaintVideo;0.3096;
03:30:15;GetVideoFrameFromVIP;2.9025;
03:30:15;PaintVideo;0.3026;
03:30:16;GetVideoFrameFromVIP;3.0936;
03:30:16;PaintVideo;0.3594;
03:30:17;GetVideoFrameFromVIP;2.8776;
03:30:17;PaintVideo;0.3246;
03:30:18;GetVideoFrameFromVIP;3.1767;
03:30:18;PaintVideo;0.2983;
03:30:19;GetVideoFrameFromVIP;2.8946;
03:30:19;PaintVideo;0.3115;
03:30:20;GetVideoFrameFromVIP;2.8354;
03:30:20;PaintVideo;0.3036;
03:30:21;GetVideoFrameFromVIP;2.7996;
03:30:21;PaintVideo;0.3126;
03:30:22;GetVideoFrameFromVIP;2.81;
03:30:22;PaintVideo;0.3284;
03:30:23;GetVideoFrameFromVIP;3.2156;
03:30:23;PaintVideo;0.3686;
03:30:24;GetVideoFrameFromVIP;2.9252;
03:30:24;PaintVideo;0.3804;
03:31:00;GetVideoFrameFromVIP;2.9945;
03:31:00;PaintVideo;0.3023;
03:31:01;GetVideoFrameFromVIP;2.7739;
03:31:01;PaintVideo;0.3095;
03:31:02;GetVideoFrameFromVIP;2.7689;
03:31:02;PaintVideo;0.3062;
03:31:03;GetVideoFrameFromVIP;3.1729;
03:31:03;PaintVideo;0.3039;
03:31:04;GetVideoFrameFromVIP;2.782;
03:31:04;PaintVideo;0.3015;
03:31:05;GetVideoFrameFromVIP;2.5743;
03:31:05;PaintVideo;0.3045;
03:31:06;GetVideoFrameFromVIP;2.603;
03:31:06;PaintVideo;0.3092;
03:31:07;GetVideoFrameFromVIP;2.6394;
03:31:07;PaintVideo;0.2965;
03:31:08;GetVideoFrameFromVIP;3.0695;
03:31:08;PaintVideo;0.2992;
03:31:09;GetVideoFrameFromVIP;2.6856;
03:31:09;PaintVideo;0.3329;
03:31:10;GetVideoFrameFromVIP;2.6017;
03:31:10;PaintVideo;0.3396;
03:31:11;GetVideoFrameFromVIP;2.5801;
03:31:11;PaintVideo;0.3164;
03:31:12;GetVideoFrameFromVIP;2.5502;
03:31:12;PaintVideo;0.2785;
03:31:13;GetVideoFrameFromVIP;2.8391;
03:31:13;PaintVideo;0.2563;
03:31:14;GetVideoFrameFromVIP;2.8728;
03:31:14;PaintVideo;0.3466;
03:31:15;GetVideoFrameFromVIP;2.3224;
03:31:15;PaintVideo;0.2846;
03:31:16;GetVideoFrameFromVIP;2.4667;
03:31:16;PaintVideo;0.2611;
03:31:17;GetVideoFrameFromVIP;2.5925;
03:31:17;PaintVideo;0.2787;
03:31:18;GetVideoFrameFromVIP;2.5052;
03:31:18;PaintVideo;0.2744;
03:31:19;GetVideoFrameFromVIP;2.7057;
03:31:19;PaintVideo;0.2609;
03:31:20;GetVideoFrameFromVIP;2.4541;
03:31:20;PaintVideo;0.2604;
03:31:21;GetVideoFrameFromVIP;2.464;
03:31:21;PaintVideo;0.2645;
03:31:22;GetVideoFrameFromVIP;2.4395;
03:31:22;PaintVideo;0.2617;
03:31:23;GetVideoFrameFromVIP;2.5179;
03:31:23;PaintVideo;0.259;
03:31:24;GetVideoFrameFromVIP;2.6552;
03:31:24;PaintVideo;0.2581;
03:32:00;GetVideoFrameFromVIP;2.4761;
03:32:00;PaintVideo;0.263;
03:32:01;GetVideoFrameFromVIP;2.457;
03:32:01;PaintVideo;0.2619;
03:32:02;GetVideoFrameFromVIP;2.6065;
03:32:02;PaintVideo;0.2652;
03:32:03;GetVideoFrameFromVIP;2.4657;
03:32:03;PaintVideo;0.2671;
03:32:04;GetVideoFrameFromVIP;2.4937;
03:32:04;PaintVideo;0.2602;
03:32:05;GetVideoFrameFromVIP;2.7384;
03:32:05;PaintVideo;0.2625;
03:32:06;GetVideoFrameFromVIP;2.4745;
03:32:06;PaintVideo;0.2587;
03:32:07;GetVideoFrameFromVIP;2.4694;
03:32:07;PaintVideo;0.2512;
03:32:08;GetVideoFrameFromVIP;2.5324;
03:32:08;PaintVideo;0.2659;
03:32:09;GetVideoFrameFromVIP;2.5141;
03:32:09;PaintVideo;0.2502;
03:32:10;GetVideoFrameFromVIP;2.533;
03:32:10;PaintVideo;0.3741;
03:32:11;GetVideoFrameFromVIP;2.5511;
03:32:11;PaintVideo;0.258;
03:32:12;GetVideoFrameFromVIP;2.5045;
03:32:12;PaintVideo;0.2669;
03:32:13;GetVideoFrameFromVIP;2.5512;
03:32:13;PaintVideo;0.2585;
03:32:14;GetVideoFrameFromVIP;2.4724;
03:32:14;PaintVideo;0.263;
03:32:15;GetVideoFrameFromVIP;2.5224;
03:32:15;PaintVideo;0.2602;
03:32:16;GetVideoFrameFromVIP;2.5819;
03:32:16;PaintVideo;0.2652;
03:32:17;GetVideoFrameFromVIP;2.4987;
03:32:17;PaintVideo;0.2587;
03:32:18;GetVideoFrameFromVIP;2.577;
03:32:18;PaintVideo;0.2558;
03:32:19;GetVideoFrameFromVIP;2.4591;
03:32:19;PaintVideo;0.2592;
03:32:20;GetVideoFrameFromVIP;2.4541;
03:32:20;PaintVideo;0.2571;
03:32:21;GetVideoFrameFromVIP;2.5383;
03:32:21;PaintVideo;0.3121;
03:32:22;GetVideoFrameFromVIP;2.6364;
03:32:22;PaintVideo;0.265;
03:32:23;GetVideoFrameFromVIP;2.4804;
03:32:23;PaintVideo;0.4341;
03:32:24;GetVideoFrameFromVIP;2.2963;
03:32:24;PaintVideo;0.2761;
03:33:00;GetVideoFrameFromVIP;2.5832;
03:33:00;PaintVideo;0.2803;
03:33:01;GetVideoFrameFromVIP;2.3952;
03:33:01;PaintVideo;0.3171;
03:33:02;GetVideoFrameFromVIP;2.7104;
03:33:02;PaintVideo;0.2646;
03:33:03;GetVideoFrameFromVIP;2.6171;
03:33:03;PaintVideo;0.3286;
03:33:04;GetVideoFrameFromVIP;2.6126;
03:33:04;PaintVideo;0.2801;
03:33:05;GetVideoFrameFromVIP;2.306;
03:33:05;PaintVideo;0.3748;
03:33:06;GetVideoFrameFromVIP;1.3448;
03:33:06;PaintVideo;0.3577;
03:33:07;GetVideoFrameFromVIP;1.1985;
03:33:07;PaintVideo;0.3588;
03:33:08;GetVideoFrameFromVIP;1.1038;
03:33:08;PaintVideo;0.4051;
03:33:09;GetVideoFrameFromVIP;1.2977;
03:33:09;PaintVideo;0.3625;
03:33:10;GetVideoFrameFromVIP;1.0735;
03:33:10;PaintVideo;0.3618;
03:33:11;GetVideoFrameFromVIP;1.1817;
03:33:11;PaintVideo;0.3426;
03:33:12;GetVideoFrameFromVIP;1.0397;
03:33:12;PaintVideo;0.3592;
03:33:13;GetVideoFrameFromVIP;1.0826;
03:33:13;PaintVideo;0.4315;
03:33:14;GetVideoFrameFromVIP;1.2737;
03:33:14;PaintVideo;0.434;
03:33:15;GetVideoFrameFromVIP;1.2375;
03:33:15;PaintVideo;0.3772;
03:33:16;GetVideoFrameFromVIP;1.1106;
03:33:16;PaintVideo;0.3828;
03:33:17;GetVideoFrameFromVIP;1.0039;
03:33:17;PaintVideo;0.3453;
03:33:18;GetVideoFrameFromVIP;1.174;
03:33:18;PaintVideo;0.5585;
03:33:19;GetVideoFrameFromVIP;1.2629;
03:33:19;PaintVideo;0.6039;
03:33:20;GetVideoFrameFromVIP;1.1557;
03:33:20;PaintVideo;0.3917;
03:33:21;GetVideoFrameFromVIP;1.0915;
03:33:21;PaintVideo;0.5336;
03:33:22;GetVideoFrameFromVIP;1.1814;
03:33:22;PaintVideo;0.375;
03:33:23;GetVideoFrameFromVIP;1.2143;
03:33:23;PaintVideo;0.3647;
03:33:24;GetVideoFrameFromVIP;1.0688;
03:33:24;PaintVideo;0.3553;
03:34:00;GetVideoFrameFromVIP;1.0861;
03:34:00;PaintVideo;0.3573;
03:34:01;GetVideoFrameFromVIP;1.1057;
03:34:01;PaintVideo;0.3535;
03:34:02;GetVideoFrameFromVIP;1.0649;
03:34:02;PaintVideo;0.3626;
